ms_zoning,lot_area,street,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,pool_qc,fence,misc_feature,mo_sold,yr_sold,sale_type,saleprice
RL,9.315060682746585,Pave,No Alley,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,7.284134806195205,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,7,2007,New,11.95655945119582
RL,8.98894529119609,Pave,No Alley,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734,0,7.45876269238096,1.0,0.0,2,0,2,1,Gd,6,Typ,0,No Fireplace,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52,50,0,0,No Pool,No Fence,No Misc,9,2009,WD ,12.386312871189734
RL,9.29403793099775,Pave,No Alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,467.0,1504.0,GasA,Ex,Y,SBrkr,1531,0,7.3343293503005365,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184,52,0,0,No Pool,No Fence,No Misc,2,2009,WD ,12.611541086966115
RL,9.333088837235236,Pave,No Alley,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,593.0,1922.0,GasA,Ex,Y,SBrkr,1922,0,7.56164174558878,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201,64,0,0,No Pool,No Fence,No Misc,4,2007,WD ,12.549665896013254
RL,9.116139576577355,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144,0,7.0431599159883405,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,6,2007,WD ,11.695255355062795
RL,9.2213792190914,Pave,No Alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1486.0,1858.0,GasA,Ex,Y,SBrkr,1866,0,7.532088143541722,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,870.0,TA,TA,Y,0,48,0,0,No Pool,No Fence,No Misc,11,2008,New,12.727425661340265
RM,9.18881025342582,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077,0,6.982862751468942,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,No Pool,No Fence,No Misc,5,2006,WD ,11.418625774449598
FV,8.581294116822761,Pave,Pave,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1550.0,1550.0,GasA,Ex,Y,SBrkr,1550,0,7.346655163176539,0.0,0.0,2,1,2,1,Gd,5,Typ,0,No Fireplace,Attchd,2007.0,Fin,2.0,528.0,TA,TA,Y,0,102,0,0,No Pool,No Fence,No Misc,7,2007,New,12.242891437918386
RM,8.245909264774093,Pave,No Alley,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,7.4067107301776405,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,155,No Pool,No Fence,No Misc,7,2008,WD ,12.429220196836383
RL,8.010027528481734,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1232.0,1248.0,GasA,Ex,Y,SBrkr,1248,0,7.130098510125578,0.0,0.0,2,0,2,1,Gd,5,Typ,0,No Fireplace,Attchd,2005.0,Fin,2.0,438.0,TA,TA,Y,108,0,0,0,No Pool,No Fence,No Misc,3,2006,New,12.027191164883384
FV,8.142063283104147,Pave,Pave,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1211.0,1235.0,GasA,Ex,Y,SBrkr,1245,0,7.1276936993473985,0.0,0.0,2,0,1,1,Gd,5,Typ,0,No Fireplace,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0,100,0,0,No Pool,No Fence,No Misc,6,2008,WD ,12.08954444723597
RL,9.287394001418473,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,BLQ,617.0,Rec,264.0,171.0,1052.0,GasA,TA,Y,SBrkr,1052,0,6.959398512133975,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1963.0,Fin,1.0,311.0,TA,TA,Y,0,133,0,0,No Pool,No Fence,No Misc,2,2007,COD,11.751950239425476
RL,9.25502688959859,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,0.0,1323.0,1829.0,GasA,Gd,Y,SBrkr,1829,0,7.512071245835466,1.0,0.0,2,0,4,1,TA,8,Typ,0,No Fireplace,Attchd,1967.0,RFn,2.0,535.0,TA,TA,Y,0,76,0,0,No Pool,No Fence,No Misc,5,2010,WD ,12.294545870166347
RL,9.04499391938819,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228.0,Unf,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952,0,6.859614903654202,0.0,0.0,1,0,2,1,TA,4,Typ,0,No Fireplace,Detchd,1956.0,Unf,1.0,283.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,4,2008,WD ,11.818577604251555
RL,9.011645501064283,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,0.0,292.0,1480.0,GasA,Ex,Y,SBrkr,1480,0,7.300472814267799,1.0,0.0,2,0,3,1,Gd,7,Typ,0,No Fireplace,Attchd,2003.0,RFn,2.0,620.0,TA,TA,Y,252,73,0,0,No Pool,MnPrv,Shed,2,2010,WD ,12.273735966890268
RL,9.305195902988862,Pave,No Alley,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,868.0,1844.0,GasA,Ex,Y,SBrkr,1844,0,7.520234556474628,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,620.0,TA,TA,Y,165,44,0,0,No Pool,No Fence,No Misc,9,2009,COD,12.456835254920371
RM,8.699681400989514,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,201.0,LwQ,162.0,462.0,825.0,GasA,Ex,Y,SBrkr,825,672,7.311886164077165,0.0,0.0,2,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,2004.0,Unf,1.0,672.0,TA,TA,Y,272,0,0,0,No Pool,GdPrv,No Misc,5,2008,WD ,11.964007453736912
RM,8.894121641382213,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,305.0,Unf,0.0,671.0,976.0,GasA,TA,N,SBrkr,976,0,6.884486652042782,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1942.0,Unf,1.0,215.0,TA,TA,N,160,0,0,0,No Pool,No Fence,No Misc,8,2006,WD ,11.532737896139919
RL,9.500095294588894,Pave,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,713.0,Unf,0.0,163.0,876.0,GasA,Ex,Y,SBrkr,964,0,6.872128101338986,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1921.0,Unf,2.0,432.0,TA,TA,Y,0,0,44,0,No Pool,No Fence,No Misc,8,2009,WD ,12.004574385508691
RL,9.243388226022383,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,679.0,Unf,0.0,811.0,1490.0,GasA,Ex,Y,SBrkr,1501,0,7.31455283232408,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,144,29,0,0,No Pool,No Fence,No Misc,6,2009,WD ,12.225880174775122
RL,9.373139262281274,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,604.0,1150.0,GasA,Ex,Y,SBrkr,1560,0,7.353081920515432,0.0,0.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,5,2009,WD ,11.547336553476635
RL,8.594339400592892,Pave,No Alley,Reg,HLS,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,453.0,Unf,0.0,411.0,864.0,GasA,TA,Y,SBrkr,864,0,6.762729506931879,0.0,1.0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1958.0,Unf,1.0,399.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,5,2007,WD ,11.678448377988165
RL,9.116139576577355,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400.0,Unf,0.0,125.0,1525.0,GasA,Ex,Y,SBrkr,1525,0,7.330405211844402,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2000.0,RFn,2.0,541.0,TA,TA,Y,219,36,0,0,No Pool,No Fence,No Misc,9,2006,WD ,12.367345048436391
RL,8.952734767106872,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0.0,303.0,1106.0,GasA,TA,Y,SBrkr,1190,0,7.0825485693553,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1962.0,Unf,2.0,540.0,TA,TA,Y,0,18,0,0,No Pool,GdWo,No Misc,5,2006,WD ,11.794345471549745
RL,9.080117784926209,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302,528,7.5126175446745105,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No Fireplace,BuiltIn,2006.0,RFn,3.0,859.0,TA,TA,Y,0,40,0,0,No Pool,No Fence,No Misc,3,2007,WD ,12.307279044781756
RL,9.046408680293819,Pave,No Alley,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1480.0,1500.0,GasA,Ex,Y,SBrkr,1500,0,7.313886831633462,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2004.0,RFn,2.0,570.0,TA,TA,Y,192,36,0,0,No Pool,No Fence,No Misc,8,2009,WD ,12.154784614286667
RL,9.203416456903359,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,Y,SBrkr,878,884,7.47477218239787,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2002.0,Fin,2.0,591.0,TA,TA,Y,320,54,0,0,No Pool,No Fence,No Misc,7,2006,WD ,12.310437165348775
RL,9.770013301136158,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496.0,1902.0,GasA,TA,Y,SBrkr,1902,0,7.551186867296149,1.0,0.0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2.0,567.0,TA,TA,Y,0,207,162,0,No Pool,No Fence,No Misc,5,2010,WD ,12.721888795877375
RL,9.230829038403499,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,7.413970290190444,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,726.0,TA,TA,Y,144,44,0,0,No Pool,No Fence,No Misc,9,2009,WD ,12.458778882573533
RL,9.58795455192857,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1498.0,1498.0,GasA,Ex,Y,SBrkr,1506,0,7.317876198626496,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,592.0,TA,TA,Y,0,174,0,0,No Pool,No Fence,No Misc,8,2008,New,12.484208043148733
RL,8.962007209588313,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450.0,Unf,0.0,414.0,864.0,GasA,Ex,Y,SBrkr,899,0,6.802394763324311,0.0,0.0,1,0,3,1,Gd,5,Typ,0,No Fireplace,Attchd,1967.0,Fin,1.0,288.0,TA,TA,Y,64,0,0,0,No Pool,MnPrv,No Misc,6,2009,WD ,11.775297421715827
RL,8.509362612301048,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,297.0,297.0,GasA,Ex,Y,SBrkr,1001,653,7.411556287811163,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1955.0,Unf,1.0,336.0,TA,TA,N,244,60,0,0,No Pool,No Fence,No Misc,5,2009,WD ,11.827743504053695
RM,8.9082888855571,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,TA,Y,FuseA,912,0,6.816735880594968,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1934.0,RFn,1.0,360.0,TA,TA,Y,0,90,0,0,No Pool,No Fence,No Misc,5,2008,WD ,11.507922973347437
RL,8.9126079636709,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1319.0,Unf,0.0,0.0,1319.0,GasA,TA,Y,SBrkr,1373,0,7.2254814727822945,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1978.0,Fin,2.0,591.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,5,2010,WD ,11.984496615013056
RM,7.833203948641057,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,7.444248649496705,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,No Fireplace,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,No Pool,No Fence,No Misc,5,2006,WD ,11.775297421715827
RM,8.208764045819667,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816,0,6.705639094860003,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,0,0,96,0,No Pool,No Fence,No Misc,9,2007,WD ,11.227919807721856
RL,8.949884285777994,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Rec,114.0,GLQ,270.0,0.0,384.0,GasA,Ex,Y,SBrkr,1091,0,6.9957661563048505,0.0,1.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Attchd,1993.0,Fin,1.0,429.0,TA,TA,Y,280,0,0,0,No Pool,No Fence,Shed,8,2009,WD ,11.784866799472464
RL,9.467305471765902,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,TA,TA,CBlock,TA,TA,Gd,GLQ,697.0,Unf,0.0,384.0,1081.0,GasA,TA,Y,SBrkr,1081,0,6.9865664594064265,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,CarPort,1960.0,Unf,1.0,401.0,TA,TA,Y,36,82,0,0,No Pool,No Fence,No Misc,6,2008,WD ,11.904974309480183
RL,9.139595967450425,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,544.0,Unf,0.0,480.0,1024.0,GasA,Gd,Y,SBrkr,1020,0,6.928537818164665,0.0,0.0,2,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,171,0,0,0,No Pool,MnPrv,No Misc,5,2009,Oth,11.72885102917796
RL,9.402859753746583,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,867.0,Unf,0.0,77.0,944.0,GasA,Gd,Y,SBrkr,999,0,6.907755278982137,1.0,0.0,1,0,3,1,Ex,6,Typ,0,No Fireplace,Attchd,1961.0,RFn,2.0,588.0,TA,TA,Y,144,76,0,0,No Pool,No Fence,No Misc,7,2008,WD ,12.091789104493502
RL,8.950532836290382,Pave,No Alley,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440.0,Unf,0.0,0.0,1440.0,GasA,TA,Y,SBrkr,1440,0,7.273092595999522,2.0,0.0,2,0,4,2,TA,8,Typ,0,No Fireplace,No Garage,0.0,No Garage,0.0,0.0,No Garage,No Garage,N,321,0,0,0,No Pool,No Fence,No Misc,8,2007,Oth,11.918397239722838
RL,9.421654227536814,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,7.469654172932128,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998.0,RFn,2.0,534.0,TA,TA,Y,0,74,0,0,No Pool,No Fence,No Misc,3,2007,WD ,12.28765724080691
RL,9.429315246418172,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1116,848,7.583247524303362,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2005.0,Fin,2.0,760.0,TA,TA,Y,200,70,0,0,No Pool,No Fence,No Misc,1,2006,New,12.437188334739655
RL,8.922791623969637,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,GLQ,54.0,Unf,0.0,1087.0,1141.0,GasA,Ex,Y,SBrkr,1141,0,7.040536390215956,1.0,0.0,1,1,3,1,Gd,6,Typ,0,No Fireplace,Detchd,2006.0,RFn,2.0,484.0,TA,TA,Y,182,0,0,0,No Pool,No Fence,No Misc,6,2009,WD ,11.931642378754141
RM,8.71948076085107,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Ex,Y,FuseA,854,0,6.75110146893676,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1991.0,Unf,2.0,576.0,TA,TA,Y,48,112,0,0,No Pool,GdPrv,No Misc,7,2007,WD ,11.790564777297387
RM,9.16711966952162,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,310.0,Unf,0.0,460.0,770.0,GasA,TA,Y,SBrkr,885,297,7.075808863978387,0.0,0.0,1,1,3,1,TA,5,Typ,0,No Fireplace,Detchd,1945.0,Unf,1.0,378.0,Fa,TA,Y,0,0,0,0,No Pool,GdWo,No Misc,5,2006,WD ,11.695255355062795
RL,9.204624064980074,Pave,No Alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,Ex,TA,PConc,Ex,Gd,Av,GLQ,1290.0,Unf,0.0,316.0,1606.0,GasA,Ex,Y,SBrkr,1625,466,7.645875825184813,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,2.0,521.0,TA,TA,Y,194,84,0,0,No Pool,No Fence,No Misc,5,2006,New,12.732282325539853
RL,8.97449144816442,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,6.893656354602635,0.0,1.0,1,0,2,1,TA,4,Typ,0,No Fireplace,Detchd,1989.0,Unf,2.0,676.0,TA,TA,N,0,0,0,0,No Pool,No Fence,No Misc,4,2010,WD ,11.561725152903833
